providerId,providerName_old,address_old,city_old,state_old,zipCode_old,region,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip,Country,providerName
160024,IOWA LUTHERAN HOSPITAL,700 EAST UNIVERSITY AVENUE,DES MOINES,Iowa,50316,IA - Des Moines,41.601569,-93.609559,1,rooftop,700,E University Ave,Des Moines,IA,Polk County,50316,US,Iowa Lutheran Hospital
160028,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,Iowa,51503,NE - Omaha,41.267617,-95.834502,1,range_interpolation,800,Mercy Dr,Council Bluffs,IA,Pottawattamie County,51503,US,Chi Health Mercy Council Bluffs
160029,MERCY HOSPITAL,500 E MARKET STREET,IOWA CITY,Iowa,52245,IA - Iowa City,41.663701,-91.528663,1,range_interpolation,500,E Market St,Iowa City,IA,Johnson County,52245,US,Mercy Hospital
160030,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,Iowa,50010,IA - Des Moines,42.032151,-93.610746,1,range_interpolation,1111,Duff Ave,Ames,IA,Story County,50010,US,Mary Greeley Medical Center
160032,SKIFF MEDICAL CENTER,204 N 4TH AVE E,NEWTON,Iowa,50208,IA - Des Moines,41.70255,-93.052279,1,range_interpolation,204,N 4th Ave E,Newton,IA,Jasper County,50208,US,Skiff Medical Center
160033,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,DAVENPORT,Iowa,52803,IA - Davenport,41.542694,-90.557694,1,range_interpolation,1227,E Rusholme St,Davenport,IA,Scott County,52803,US,Genesis Medical Center-Davenport
160040,SARTORI MEMORIAL HOSPITAL,515 COLLEGE STREET,CEDAR FALLS,Iowa,50613,IA - Waterloo,42.53378,-92.45593,1,range_interpolation,515,College St,Cedar Falls,IA,Black Hawk County,50613,US,Sartori Memorial Hospital
160045,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,Iowa,52402,IA - Cedar Rapids,41.985294,-91.6606,1,rooftop,1026,A Ave NE,Cedar Rapids,IA,Linn County,52402,US,St Lukes Hospital
160047,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,Iowa,51503,NE - Omaha,41.269373,-95.834961,1,range_interpolation,933,E Pierce St,Council Bluffs,IA,Pottawattamie County,51503,US,Methodist Jennie Edmundson
160057,GREAT RIVER MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,Iowa,52655,IA - Davenport,40.808356,-91.170392,1,range_interpolation,1221,S Gear Ave,West Burlington,IA,Des Moines County,52655,US,Great River Medical Center
160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,Iowa,52242,IA - Iowa City,41.657554,-91.549769,1,range_interpolation,200,Hawkins Dr,Iowa City,IA,Johnson County,52242,US,University Of Iowa Hospital & Clinics
160064,MERCY MEDICAL CENTER-NORTH IOWA,1000 FOURTH STREET SW,MASON CITY,Iowa,50401,IA - Mason City,43.148264,-93.216077,1,range_interpolation,1000,4th St SW,Mason City,IA,Cerro Gordo County,50401,US,Mercy Medical Center-North Iowa
160067,COVENANT MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,Iowa,50702,IA - Waterloo,42.464021,-92.345083,1,range_interpolation,3421,W 9th St,Waterloo,IA,Black Hawk County,50702,US,Covenant Medical Center
160069,MERCY MEDICAL CENTER-DUBUQUE,250 MERCY DRIVE,DUBUQUE,Iowa,52001,IA - Dubuque,42.492806,-90.674387,1,rooftop,250,Mercy Dr,Dubuque,IA,Dubuque County,52001,US,Mercy Medical Center-Dubuque
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,Iowa,52403,IA - Cedar Rapids,41.978061,-91.655774,1,rooftop,701,10th St SE,Cedar Rapids,IA,Linn County,52403,US,Mercy Medical Center - Cedar Rapids
160080,MERCY MEDICAL CENTER-CLINTON,1410 NORTH 4TH STREET,CLINTON,Iowa,52732,IA - Davenport,41.860721,-90.188241,1,range_interpolation,1410,N 4th St,Clinton,IA,Clinton County,52732,US,Mercy Medical Center-Clinton
160082,IOWA METHODIST MEDICAL CENTER,1200 PLEASANT STREET,DES MOINES,Iowa,50309,IA - Des Moines,41.588997,-93.633645,1,rooftop,1200,Pleasant St,Des Moines,IA,Polk County,50309,US,Iowa Methodist Medical Center
160083,IOWA HEART CENTER-DES MOINES,1111 6TH AVE,DES MOINES,Iowa,50314,IA - Des Moines,41.5994,-93.623834,1,rooftop,1111,6th Ave,Des Moines,IA,Polk County,50314,US,Iowa Heart Center-Des Moines
160089,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,OTTUMWA,Iowa,52501,IA - Iowa City,41.027642,-92.390087,0.9,range_interpolation,1001,Pennsylvania Ave,Ottumwa,IA,Wapello County,52501,US,Ottumwa Regional Health Center
160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,Iowa,50314,IA - Des Moines,41.616499,-93.642318,1,rooftop,1801,Hickman Rd,Des Moines,IA,Polk County,50314,US,Broadlawns Medical Center
160104,TRINITY BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,Iowa,52722,IA - Davenport,41.566856,-90.51715,0.8,range_interpolation,4500,Utica Ridge Rd,Bettendorf,IA,Scott County,52722,US,Trinity Bettendorf
160110,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,Iowa,50703,IA - Waterloo,42.526237,-92.337433,0.8,range_interpolation,1825,Logan Ave,Waterloo,IA,Black Hawk County,50703,US,Allen Hospital
160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,Iowa,51301,SD - Sioux Falls,43.149703,-95.143855,1,range_interpolation,1200,1st Ave E,Spencer,IA,Clay County,51301,US,Spencer Municipal Hospital
160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,Iowa,52001,IA - Dubuque,42.496323,-90.685765,1,rooftop,350,N Grandview Ave,Dubuque,IA,Dubuque County,52001,US,Finley Hospital
160122,FORT MADISON COMMUNITY HOSPITAL,5445 AVE O,FORT MADISON,Iowa,52627,IA - Iowa City,40.596949,-91.434473,1,place,,,Fort Madison,IA,Lee County,52627,US,Fort Madison Community Hospital
160124,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,Iowa,51360,SD - Sioux Falls,43.418209,-95.126491,1,range_interpolation,2301,Us Hwy 71,Spirit Lake,IA,Dickinson County,51360,US,Lakes Regional Healthcare
160146,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,Iowa,51104,IA - Sioux City,42.517989,-96.405134,1,range_interpolation,2720,Stone Park Blvd,Sioux City,IA,Woodbury County,51104,US,St Lukes Regional Medical Center
160153,MERCY MEDICAL CENTER-SIOUX CITY,801 5TH ST,SIOUX CITY,Iowa,51101,IA - Sioux City,42.495415,-96.400857,1,range_interpolation,801,5th St,Sioux City,IA,Woodbury County,51101,US,Mercy Medical Center-Sioux City
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,1 MT CARMEL WAY,PITTSBURG,Kansas,66762,MO - Joplin,37.41088,-94.70496,0.33,place,,,Pittsburg,KS,Crawford County,66762,US,Via Christi Hospital Pittsburg Inc
170012,SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,Kansas,67401,KS - Wichita,38.833243,-97.610287,1,rooftop,400,S Santa Fe Ave,Salina,KS,Saline County,67401,US,Salina Regional Health Center
170013,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,Kansas,67601,KS - Wichita,38.878434,-99.299082,1,range_interpolation,2220,Canterbury Dr,Hays,KS,Ellis County,67601,US,Hays Medical Center
170014,RANSOM MEMORIAL HOSPITAL,1301 S MAIN STREET,OTTAWA,Kansas,66067,MO - Kansas City,38.596515,-95.267358,1,rooftop,1301,S Main,Ottawa,KS,Franklin County,66067,US,Ransom Memorial Hospital
170016,ST FRANCIS HEALTH CENTER INC,1700 SW 7TH STREET,TOPEKA,Kansas,66606,KS - Topeka,39.05618,-95.696036,1,rooftop,1700,SW 7th St,Topeka,KS,Shawnee County,66606,US,St Francis Health Center Inc
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,Kansas,67042,KS - Wichita,37.818451,-96.858459,1,rooftop,720,W Central Ave,El Dorado,KS,Butler County,67042,US,Susan B Allen Memorial Hospital
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,1701 E 23RD AVENUE,HUTCHINSON,Kansas,67502,KS - Wichita,38.077703,-97.892133,1,rooftop,1701,E 23rd Ave,Hutchinson,KS,Reno County,67502,US,Hutchinson Regional Medical Center Inc
170023,ST CATHERINE HOSPITAL,401 EAST SPRUCE,GARDEN CITY,Kansas,67846,KS - Wichita,37.968581,-100.86787,1,range_interpolation,401,E Spruce St,Garden City,KS,Finney County,67846,US,St Catherine Hospital
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,Kansas,67124,KS - Wichita,37.645288,-98.729213,0.9,range_interpolation,200,Commodore,Pratt,KS,Pratt County,67124,US,Pratt Regional Medical Center
170040,UNIVERSITY OF KANSAS HOSPITAL,3901 RAINBOW BLVD,KANSAS CITY,Kansas,66103,MO - Kansas City,39.057055,-94.618836,1,range_interpolation,3901,Rainbow Blvd,Kansas City,KS,Wyandotte County,66103,US,University Of Kansas Hospital
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,Kansas,66061,MO - Kansas City,38.854483,-94.823007,1,range_interpolation,20333,W 151st St,Olathe,KS,Johnson County,66061,US,Olathe Medical Center
170058,MERCY HOSPITAL-FORT SCOTT,401 WOODLAND HILLS BLVD,FORT SCOTT,Kansas,66701,MO - Joplin,37.821629,-94.714793,0.33,place,,,Fort Scott,KS,Bourbon County,66701,US,Mercy Hospital-Fort Scott
170068,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,Kansas,67901,KS - Wichita,37.054051,-100.925771,1,range_interpolation,315,W 15th St,Liberal,KS,Seward County,67901,US,Southwest Medical Center
170074,GEARY COMMUNITY HOSPITAL,1102 ST MARY'S ROAD,JUNCTION CITY,Kansas,66441,KS - Topeka,39.026465,-96.783359,1,place,,,Junction City,KS,Geary County,66441,US,Geary Community Hospital
170086,STORMONT-VAIL HEALTHCARE,1500 SW 10TH ST,TOPEKA,Kansas,66604,KS - Topeka,39.05097,-95.695641,1,range_interpolation,1500,SW 10th Ave,Topeka,KS,Shawnee County,66604,US,Stormont-Vail Healthcare
170094,COFFEY COUNTY HOSPITAL,801 NORTH 4TH STREET,BURLINGTON,Kansas,66839,KS - Topeka,38.26176,-95.744017,0.8,street_center,,N 4th St,Burlington,KS,Coffey County,66839,US,Coffey County Hospital
170103,NEWTON MEDICAL CENTER,600 MEDICAL CENTER DRIVE,NEWTON,Kansas,67114,KS - Wichita,38.024244,-97.333587,1,rooftop,600,Medical Center Dr,Newton,KS,Harvey County,67114,US,Newton Medical Center
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,Kansas,66204,MO - Kansas City,38.994987,-94.693229,1,range_interpolation,9100,W 74th St,Shawnee Mission,KS,Johnson County,66204,US,Shawnee Mission Medical Center
170109,MIAMI COUNTY MEDICAL CENTER,2100 BAPTISTE DRIVE,PAOLA,Kansas,66071,MO - Kansas City,38.578033,-94.872484,0.8,street_center,,Baptiste Dr,Paola,KS,Miami County,66071,US,Miami County Medical Center
170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,Kansas,67357,KS - Wichita,37.393744,-95.270417,0.8,range_interpolation,1902,Us Hwy 59,Parsons,KS,Neosho County,67357,US,Labette Health
170122,"VIA CHRISTI HOSPITALS WICHITA, INC",929 NORTH ST FRANCIS STREET,WICHITA,Kansas,67214,KS - Wichita,37.745375,-97.331785,0.8,street_center,,N St Francis St,Wichita,KS,Sedgwick County,67219,US,"Via Christi Hospitals Wichita, Inc"
170123,WESLEY MEDICAL CENTER,550 N HILLSIDE STREET,WICHITA,Kansas,67214,KS - Wichita,37.695617,-97.298897,1,range_interpolation,550,N Hillside St,Wichita,KS,Sedgwick County,67214,US,Wesley Medical Center
170133,SAINT LUKE'S CUSHING HOSPITAL,711 MARSHALL STREET,LEAVENWORTH,Kansas,66048,MO - Kansas City,39.307597,-94.918274,1,range_interpolation,711,Marshall St,Leavenworth,KS,Leavenworth County,66048,US,Saint Luke'S Cushing Hospital
170137,LAWRENCE MEMORIAL HOSPITAL,325 MAINE STREET,LAWRENCE,Kansas,66044,MO - Kansas City,38.978941,-95.248349,1,rooftop,325,Maine St,Lawrence,KS,Douglas County,66044,US,Lawrence Memorial Hospital
170142,"VIA CHRISTI HOSPITAL MANHATTAN, INC",1823 COLLEGE AVE,MANHATTAN,Kansas,66502,KS - Topeka,39.201268,-96.598715,1,rooftop,1823,College Ave,Manhattan,KS,Riley County,66502,US,"Via Christi Hospital Manhattan, Inc"
170145,COFFEYVILLE REGIONAL MEDICAL CENTER,1400 W 4TH ST,COFFEYVILLE,Kansas,67337,OK - Tulsa,37.040263,-95.638308,1,range_interpolation,1400,W 4th St,Coffeyville,KS,Montgomery County,67337,US,Coffeyville Regional Medical Center
170146,PROVIDENCE MEDICAL CENTER,8929 PARALLEL PARKWAY,KANSAS CITY,Kansas,66112,MO - Kansas City,39.128437,-94.786113,1,range_interpolation,8929,Parallel Pkwy,Kansas City,KS,Wyandotte County,66112,US,Providence Medical Center
170175,WESTERN PLAINS MEDICAL COMPLEX,3001 AVENUE A,DODGE CITY,Kansas,67801,KS - Wichita,37.786409,-100.014955,1,range_interpolation,3001,Ave A,Dodge City,KS,Ford County,67801,US,Western Plains Medical Complex
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,Kansas,66215,MO - Kansas City,38.938638,-94.723528,1,range_interpolation,10500,Quivira Rd,Shawnee Mission,KS,Johnson County,66215,US,Overland Park Reg Med Ctr
170182,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,Kansas,66209,MO - Kansas City,38.913102,-94.654645,1,range_interpolation,5721,W 119th St,Shawnee Mission,KS,Johnson County,66209,US,Menorah Medical Center
170183,KANSAS SURGERY & RECOVERY CENTER,2770 NORTH WEBB ROAD,WICHITA,Kansas,67226,KS - Wichita,37.763722,-97.226269,1,range_interpolation,2770,N Webb Rd,Wichita,KS,Sedgwick County,67226,US,Kansas Surgery & Recovery Center
170185,SAINT LUKE'S SOUTH HOSPITAL,12300 METCALF AVENUE,OVERLAND PARK,Kansas,66213,MO - Kansas City,38.905499,-94.667768,1,range_interpolation,12300,Metcalf Ave,Shawnee Mission,KS,Johnson County,66213,US,Saint Luke'S South Hospital
170186,KANSAS HEART HOSPITAL,3601 NORTH WEBB ROAD,WICHITA,Kansas,67226,KS - Wichita,37.752143,-97.226384,1,range_interpolation,3601,N Webb Rd,Wichita,KS,Sedgwick County,67226,US,Kansas Heart Hospital
170187,SALINA SURGICAL HOSPITAL,401 SOUTH SANTA FE AVENUE,SALINA,Kansas,67401,KS - Wichita,38.83384,-97.608544,1,rooftop,401,S Santa Fe Ave,Salina,KS,Saline County,67401,US,Salina Surgical Hospital
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,Kansas,66211,MO - Kansas City,38.927425,-94.628584,1,range_interpolation,3651,College Blvd,Shawnee Mission,KS,Johnson County,66211,US,Kansas City Orthopaedic Institute
170190,MANHATTAN SURGICAL HOSPITAL LLC,1829 COLLEGE AVENUE,MANHATTAN,Kansas,66502,KS - Topeka,39.202792,-96.599009,1,rooftop,1829,College Ave,Manhattan,KS,Riley County,66502,US,Manhattan Surgical Hospital Llc
170191,GREAT BEND REGIONAL HOSPITAL,514 CLEVELAND STREET,GREAT BEND,Kansas,67530,KS - Wichita,38.35621,-98.790713,1,rooftop,514,Cleveland St,Great Bend,KS,Barton County,67530,US,Great Bend Regional Hospital
170194,DOCTORS HOSPITAL LLC,4901 COLLEGE BLVD,LEAWOOD,Kansas,66211,MO - Kansas City,38.927365,-94.641652,1,range_interpolation,4901,College Blvd,Shawnee Mission,KS,Johnson County,66211,US,Doctors Hospital Llc
170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",3333 NORTH WEBB ROAD,WICHITA,Kansas,67226,KS - Wichita,37.744819,-97.226329,1,range_interpolation,3333,N Webb Rd,Wichita,KS,Sedgwick County,67226,US,"Kansas Spine & Specialty Hospital, Llc"
170197,KANSAS MEDICAL CENTER LLC,1124 WEST 21ST STREET,ANDOVER,Kansas,67002,KS - Wichita,37.724454,-97.147355,1,rooftop,1124,W 21st St,Andover,KS,Butler County,67002,US,Kansas Medical Center Llc
170198,"SUMMIT SURGICAL, LLC",1818 EAST 23RD AVENUE,HUTCHINSON,Kansas,67502,KS - Wichita,38.080187,-97.888607,1,rooftop,1818,E 23rd Ave,Hutchinson,KS,Reno County,67502,US,"Summit Surgical, Llc"
170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",14800 WEST ST TERESA,WICHITA,Kansas,67235,KS - Wichita,37.714891,-97.499024,0.22,place,,,Wichita,KS,Sedgwick County,67235,US,"Via Christi Hospital Wichita St Teresa, Inc"
170203,PREMIER SURGICAL INSTITUTE,1619 K 66,GALENA,Kansas,66739,MO - Joplin,37.0759,-94.63967,0.33,place,,,Galena,KS,Cherokee County,66739,US,Premier Surgical Institute
180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,GREENVILLE,Kentucky,42345,TN - Nashville,37.196704,-87.190224,1,range_interpolation,440,Hopkinsville St,Greenville,KY,Muhlenberg County,42345,US,Owensboro Health Muhlenberg Community Hospital
180005,HIGHLANDS REGIONAL MEDICAL CENTER,5000 KENTUCKY ROUTE 321,PRESTONSBURG,Kentucky,41653,KY - Lexington,37.747597,-83.074704,0.8,street_center,,Kentucky St,Salyersville,KY,Magoffin County,41465,US,Highlands Regional Medical Center
180009,KING'S DAUGHTERS' MEDICAL CENTER,2201 LEXINGTON AVENUE,ASHLAND,Kentucky,41101,WV - Huntington,38.47053,-82.635989,1,range_interpolation,2201,Lexington Ave,Ashland,KY,Boyd County,41101,US,King'S Daughters' Medical Center
180010,SAINT JOSEPH HOSPITAL,ONE SAINT JOSEPH DRIVE,LEXINGTON,Kentucky,40504,KY - Lexington,38.038613,-84.539422,1,place,,,Lexington,KY,Fayette County,40504,US,Saint Joseph Hospital
180011,SAINT JOSEPH LONDON,1001 SAINT JOSEPH LANE,LONDON,Kentucky,40741,KY - Lexington,37.154931,-84.096062,0.33,place,,,London,KY,Laurel County,40741,US,Saint Joseph London
180012,HARDIN MEMORIAL HOSPITAL,913 NORTH DIXIE AVENUE,ELIZABETHTOWN,Kentucky,42701,KY - Louisville,37.710673,-85.876819,1,rooftop,913,N Dixie Ave,Elizabethtown,KY,Hardin County,42701,US,Hardin Memorial Hospital
180013,THE MEDICAL CENTER AT BOWLING GREEN,250 PARK STREET,BOWLING GREEN,Kentucky,42101,TN - Nashville,36.995138,-86.430688,1,rooftop,250,Park St,Bowling Green,KY,Warren County,42101,US,The Medical Center At Bowling Green
180016,JEWISH HOSPITAL - SHELBYVILLE,727 HOSPITAL DRIVE,SHELBYVILLE,Kentucky,40065,KY - Louisville,38.209348,-85.235726,1,rooftop,727,Hospital Dr,Shelbyville,KY,Shelby County,40065,US,Jewish Hospital - Shelbyville
180017,T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,GLASGOW,Kentucky,42141,KY - Louisville,37.0109,-85.90337,1,range_interpolation,1301,N Race St,Glasgow,KY,Barren County,42141,US,T J Samson Community Hospital
180018,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,Kentucky,40351,KY - Lexington,38.180278,-83.443014,1,range_interpolation,222,Medical Cir,Morehead,KY,Rowan County,40351,US,St Claire Regional Medical Center
180019,MEADOWVIEW REGIONAL MEDICAL CENTER,989 MEDICAL PARK DRIVE,MAYSVILLE,Kentucky,41056,KY - Lexington,38.620653,-83.806657,0.33,place,,,Maysville,KY,Mason County,41056,US,Meadowview Regional Medical Center
180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,Kentucky,40033,KY - Louisville,37.570662,-85.260718,1,range_interpolation,320,Loretto Rd,Lebanon,KY,Marion County,40033,US,Spring View Hospital
180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,Kentucky,40004,KY - Louisville,37.863003,-85.522804,1,range_interpolation,4305,New Shepherdsville Rd,Bardstown,KY,Nelson County,40004,US,Flaget Memorial Hospital (Member Of Saint Joseph H
180027,MURRAY-CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,Kentucky,42071,KY - Paducah,36.608501,-88.308573,1,range_interpolation,803,Poplar St,Murray,KY,Calloway County,42071,US,Murray-Calloway County Hospital
180029,HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,HAZARD,Kentucky,41701,KY - Lexington,37.292881,-83.19055,0.33,place,,,Hazard,KY,Perry County,41701,US,Hazard Arh Regional Medical Center
180035,ST ELIZABETH MEDICAL CENTER NORTH,1 MEDICAL VILLAGE DRIVE,EDGEWOOD,Kentucky,41017,KY - Covington,39.013162,-84.559573,1,rooftop,1,Medical Village Dr,Ft Mitchell,KY,Kenton County,41017,US,St Elizabeth Medical Center North
180036,OUR LADY OF BELLEFONTE HOSPITAL,1000 SAINT CHRISTOPHER DRIVE,ASHLAND,Kentucky,41101,WV - Huntington,38.507284,-82.695307,1,range_interpolation,1000,Saint Christopher Dr,Ashland,KY,Greenup County,41101,US,Our Lady Of Bellefonte Hospital
180038,OWENSBORO HEALTH REGIONAL HOSPITAL,1201 PLEASANT VALLEY ROAD,OWENSBORO,Kentucky,42303,KY - Owensboro,37.778627,-87.071028,1,range_interpolation,1201,Pleasant Valley Rd,Owensboro,KY,Daviess County,42303,US,Owensboro Health Regional Hospital
180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,200 ABRAHAM FLEXNER WAY,LOUISVILLE,Kentucky,40202,KY - Louisville,38.249177,-85.751251,1,rooftop,200,Abraham Flexner Way,Louisville,KY,Jefferson County,40202,US,Jewish Hospital & St Mary'S Healthcare
180044,PIKEVILLE MEDICAL CENTER,911 BYPASS ROAD,PIKEVILLE,Kentucky,41501,KY - Lexington,37.514701,-82.513615,0.33,place,,,Pikeville,KY,Pike County,41501,US,Pikeville Medical Center
180045,ST ELIZABETH FLORENCE,4900 HOUSTON ROAD,FLORENCE,Kentucky,41042,KY - Covington,39.013071,-84.640931,1,range_interpolation,4900,Houston Rd,Florence,KY,Boone County,41042,US,St Elizabeth Florence
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,DANVILLE,Kentucky,40422,KY - Lexington,37.583887,-84.786743,1,range_interpolation,217,3rd St,Danville,KY,Boyle County,40422,US,Ephraim Mcdowell Regional Medical Center
180049,BAPTIST HEALTH RICHMOND,801 EASTERN BYPASS,RICHMOND,Kentucky,40475,KY - Lexington,37.730974,-84.286234,1,range_interpolation,801,Eastern Byp,Richmond,KY,Madison County,40475,US,Baptist Health Richmond
180051,JENNIE STUART MEDICAL CENTER,320 WEST 18TH STREET,HOPKINSVILLE,Kentucky,42240,TN - Nashville,36.860417,-87.495275,1,range_interpolation,320,W 18th St,Hopkinsville,KY,Christian County,42240,US,Jennie Stuart Medical Center
180053,FLEMING COUNTY HOSPITAL,55 FOUNDATION DRIVE,FLEMINGSBURG,Kentucky,41041,KY - Lexington,38.438363,-83.732284,0.33,place,,,Flemingsburg,KY,Fleming County,41041,US,Fleming County Hospital
180056,METHODIST HOSPITAL,1305 N ELM ST,HENDERSON,Kentucky,42420,IN - Evansville,37.853864,-87.581414,1,range_interpolation,1305,N Elm St,Henderson,KY,Henderson County,42420,US,Methodist Hospital
180064,SAINT JOSEPH MOUNT STERLING,225 FALCON DRIVE,MOUNT STERLING,Kentucky,40353,KY - Lexington,38.052103,-83.924711,0.33,place,,,Mount Sterling,KY,Montgomery County,40353,US,Saint Joseph Mount Sterling
180067,UNIVERSITY OF KENTUCKY HOSPITAL,800 ROSE STREET,LEXINGTON,Kentucky,40536,KY - Lexington,38.033064,-84.506716,1,range_interpolation,800,Rose St,Lexington,KY,Fayette County,40506,US,University Of Kentucky Hospital
180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,Kentucky,41503,KY - Lexington,37.677577,-82.29582,1,range_interpolation,260,Hospital Dr,South Williamson,KY,Pike County,41503,US,Tug Valley Arh Regional Medical Center
180070,TWIN LAKES REGIONAL MEDICAL CENTER,910 WALLACE AVENUE,LEITCHFIELD,Kentucky,42754,KY - Louisville,37.473753,-86.286733,1,range_interpolation,910,Wallace Ave,Leitchfield,KY,Grayson County,42754,US,Twin Lakes Regional Medical Center
